Folder,Batch,Corrected Batch,Model,Acc1,Acc2,Acc3,Acc4,Acc5,Acc6,Acc7,Acc8,Acc9,Acc10,Avg Last 3,Val Acc1,Val Acc2,Val Acc3,Val Acc4,Val Acc5,Val Acc6,Val Acc7,Val Acc8,Val Acc9,Val Acc10,Avg Last 3
Tomato,107,8,2,0.853945911,0.867749035,0.872619629,0.87450254,0.875228882,0.875421166,0.874610901,0.873385608,0.8751297,0.873805225,0.874106844,0.84791261,0.794993579,0.844665527,0.828070045,0.827822864,0.812641919,0.829486072,0.812213123,0.828834534,0.804589868,0.815212508
Tomato,108,9,2,0.818179309,0.812352002,0.792700171,0.815664649,0.789680481,0.814442456,0.851623535,0.858985901,0.863255322,0.867608666,0.863283296,0.768928528,0.812187195,0.632048011,0.640269458,0.707444787,0.740583777,0.831535339,0.832305908,0.822850049,0.823866248,0.826340735
Tomato,109,10,2,0.79157865,0.809529126,0.8374542,0.849435449,0.853720069,0.856642127,0.859045386,0.860614002,0.862629712,0.863519311,0.862254341,0.835540771,0.821232617,0.801486194,0.813424706,0.786894202,0.791345239,0.792688012,0.792053223,0.790357947,0.793399036,0.791936735
Tomato,110,11,2,0.854364038,0.878927588,0.886076331,0.888298035,0.88722837,0.888059974,0.88672179,0.888780236,0.88155061,0.888192773,0.88617454,0.753727734,0.759318531,0.780227661,0.794340491,0.794129968,0.784045398,0.804043591,0.776741028,0.812887549,0.777552783,0.789060454
Tomato,111,12,2,0.82321775,0.848118603,0.859591663,0.863468945,0.864677429,0.865310669,0.867318749,0.867031872,0.869049072,0.869299293,0.868460079,0.702424645,0.849594116,0.849027991,0.864259362,0.86189878,0.862556458,0.863612354,0.862171948,0.8606323,0.860397339,0.861067196
Tomato,112,13,2,0.831472754,0.877418518,0.883303821,0.887306213,0.88873291,0.893357873,0.893577576,0.893994153,0.891766369,0.889537036,0.891765853,0.832177758,0.849212646,0.833648682,0.849986255,0.82611084,0.843127429,0.817642212,0.840730309,0.807806373,0.83606416,0.828200281
Tomato,113,14,2,0.86491394,0.874398828,0.878439307,0.881648242,0.882379174,0.882406592,0.883590698,0.88432312,0.883172631,0.881985486,0.883160412,0.818063378,0.816871643,0.81716156,0.81589812,0.81539458,0.812786877,0.803024292,0.809068322,0.781155407,0.813317895,0.801180542
Tomato,114,15,2,0.878968835,0.889205933,0.894931018,0.896661401,0.896849036,0.896644592,0.895274341,0.895959496,0.893910229,0.896322608,0.895397445,0.662364185,0.789901733,0.76776886,0.7687729,0.77683562,0.774035633,0.783798218,0.77974242,0.786238074,0.781898499,0.782626331
Tomato,115,16,2,0.856358349,0.853030384,0.851953149,0.862553418,0.875982642,0.878297448,0.880177319,0.881083667,0.882409692,0.883386254,0.882293204,0.761245728,0.773454309,0.623672485,0.699426293,0.776075721,0.777993798,0.778645337,0.778271496,0.778994739,0.776548743,0.777938326
Tomato,116,17,2,0.85798341,0.870904565,0.876141369,0.880604565,0.880491614,0.891049206,0.880853295,0.893632531,0.900784314,0.900794983,0.898403943,0.854255676,0.821484387,0.858819604,0.832609534,0.862976074,0.824755847,0.839617908,0.85975492,0.866990685,0.845880151,0.857541919
Tomato,117,18,2,0.839332581,0.85445863,0.858419776,0.870901465,0.879324317,0.886019886,0.888146996,0.88255614,0.829216003,0.879769921,0.863847355,0.86542356,0.866604626,0.87273407,0.814688087,0.774121106,0.739881873,0.733525097,0.629960656,0.879850745,0.859385669,0.789732357
Tomato,118,19,2,0.858030677,0.876574695,0.879806519,0.877784729,0.878637671,0.88017118,0.881097436,0.882505774,0.882875085,0.878794849,0.881391903,0.867137134,0.849563599,0.845191956,0.833636463,0.828810096,0.832899451,0.824102759,0.830790699,0.82649231,0.838395715,0.831892908
Tomato,119,20,2,0.865032971,0.87828064,0.889181495,0.892663598,0.895106494,0.895458996,0.889512658,0.898829639,0.897773743,0.89201051,0.896204631,0.829347253,0.871186852,0.857023597,0.845774829,0.849705517,0.817216516,0.869267285,0.843016028,0.826918006,0.854869068,0.841601034
Tomato,120,21,2,0.803710938,0.835743725,0.85748291,0.864482105,0.868730187,0.872215271,0.875047326,0.877076745,0.877111793,0.87739867,0.877195736,0.839202881,0.851927161,0.869966149,0.87259829,0.869940162,0.863177478,0.858419776,0.862484753,0.856834412,0.865264893,0.861528019
Tomato,121,22,2,0.853503406,0.869825721,0.877763391,0.881533802,0.883705139,0.885438561,0.887005627,0.888043225,0.889950573,0.889546216,0.889180005,0.766137719,0.824908435,0.833006263,0.828518689,0.829267859,0.829295337,0.830570996,0.831134021,0.83316195,0.82837373,0.830889901
Tomato,122,23,2,0.85294342,0.877474964,0.881027222,0.89238739,0.894410729,0.896980286,0.896493554,0.897601306,0.896868885,0.897360206,0.897276799,0.865695179,0.821226478,0.885356128,0.878433228,0.87852174,0.868028283,0.865213037,0.848619103,0.852635205,0.83405,0.845101436
Tomato,123,24,2,0.866885364,0.885757446,0.88722074,0.888894677,0.889704883,0.890791297,0.891059875,0.891471863,0.888008118,0.882373035,0.887284338,0.712214649,0.752819836,0.75402987,0.752803028,0.747331262,0.751022339,0.746958911,0.74988097,0.723468006,0.735797107,0.736382027
Tomato,124,25,2,0.866485596,0.873698413,0.87865144,0.886177063,0.890023828,0.890888989,0.891352832,0.891578674,0.891180396,0.892353833,0.891704301,0.860842884,0.864627063,0.865660071,0.862167358,0.870008826,0.86604768,0.872789025,0.864598095,0.872888207,0.863005042,0.866830448
Tomato,125,26,2,0.86441803,0.881753564,0.888876319,0.893635571,0.896937549,0.898922741,0.899928272,0.900798023,0.901417553,0.90121001,0.901141862,0.701437354,0.726387024,0.762925744,0.782846093,0.799752831,0.815534949,0.820500195,0.824479699,0.823887646,0.827218652,0.825195332
Tomato,126,27,2,0.85194397,0.882133484,0.886114478,0.886575341,0.885520935,0.883935571,0.88432467,0.885382056,0.889318824,0.890026867,0.888242582,0.874346912,0.879942298,0.874058545,0.868977368,0.862263501,0.859045386,0.856809974,0.850007653,0.848846436,0.841114819,0.846656303
Tomato,127,28,2,0.846928418,0.914172351,0.915635705,0.917681873,0.918940723,0.919149756,0.919593811,0.920245349,0.920809925,0.92098999,0.920681755,0.863632202,0.855303943,0.871525586,0.868931592,0.87184298,0.871815503,0.872111499,0.872032166,0.871791065,0.871748328,0.871857186
Tomato,128,29,2,0.872778296,0.886666894,0.886828601,0.899229407,0.898635864,0.90296936,0.899745166,0.90284425,0.902023315,0.902908325,0.902591964,0.82938689,0.850070179,0.854544044,0.849099755,0.849902332,0.824966431,0.845803857,0.825831592,0.834997535,0.821496606,0.827441911
Tomato,129,30,2,0.764897168,0.855561852,0.83228302,0.870802283,0.879495263,0.882453918,0.884927392,0.886729419,0.888758838,0.888919055,0.888135771,0.55833739,0.808132946,0.842922986,0.839244068,0.857978821,0.866279602,0.865974426,0.869296253,0.863825977,0.868252575,0.867124935
Tomato,130,31,2,0.85962522,0.869714379,0.872686744,0.875511169,0.878427148,0.880407691,0.881980896,0.883624256,0.884486377,0.886802673,0.884971102,0.841844201,0.839173913,0.836454749,0.834321618,0.832902551,0.829489112,0.825753808,0.820906043,0.819198608,0.813311756,0.817805469
Tomato,131,32,2,0.762063622,0.822134376,0.848905921,0.860530078,0.860229492,0.857948303,0.8607651,0.864572167,0.869172692,0.877853394,0.870532751,0.816728234,0.84816587,0.833122253,0.81652528,0.826477051,0.836431861,0.836373925,0.829046607,0.850868225,0.856437683,0.845450838
Tomato,132,33,2,0.859220862,0.866726696,0.871281445,0.863133252,0.872764587,0.855914295,0.678561389,0.795755029,0.846833825,0.854640186,0.83240968,0.838819861,0.812429786,0.84790957,0.862203956,0.748704553,0.75125885,0.692015052,0.842034936,0.851100147,0.850645423,0.847926835
Tomato,133,34,2,0.860984802,0.882151783,0.887106299,0.888339221,0.891203284,0.889749169,0.891276538,0.892239392,0.895239234,0.895741284,0.894406637,0.857826233,0.857774377,0.847058117,0.84186554,0.84752351,0.845399499,0.844892859,0.840538025,0.842810035,0.828977942,0.837442001
Tomato,134,35,2,0.836396813,0.872932434,0.896188378,0.901272595,0.904527307,0.90638274,0.907220483,0.908581555,0.909713745,0.909954846,0.909416715,0.691212475,0.819096386,0.839199841,0.853405774,0.856507897,0.861019909,0.864279151,0.86592865,0.865776062,0.865747094,0.865817269
Tomato,135,36,2,0.857688904,0.874032617,0.877467334,0.88117826,0.884046912,0.886096179,0.886639416,0.886187732,0.887261987,0.888005078,0.887151599,0.852153003,0.85824585,0.863351464,0.865039051,0.8753708,0.874076843,0.876460254,0.871379077,0.876522839,0.868360877,0.872087598
Tomato,136,37,2,0.866946399,0.871055603,0.870146155,0.862872303,0.880233765,0.881625354,0.882733166,0.882705688,0.885195911,0.885221839,0.884374479,0.797204614,0.752224743,0.823652625,0.752383411,0.783743262,0.758032203,0.782815576,0.756166101,0.773223877,0.748525977,0.759305318
Tomato,137,38,2,0.869898975,0.888404846,0.893188477,0.895402551,0.896730065,0.898136914,0.899456799,0.900634766,0.904728711,0.90700686,0.904123445,0.829539478,0.779718041,0.75756377,0.741687,0.73160398,0.724675,0.709506214,0.686442554,0.681971729,0.639140308,0.669184864
Tomato,138,39,2,0.830258191,0.870014966,0.880473316,0.888281226,0.890864551,0.892501831,0.893626392,0.89466399,0.895491004,0.896067798,0.895407597,0.788290381,0.77545929,0.77695924,0.818568408,0.834315479,0.838824451,0.841621399,0.846124291,0.85068512,0.853128076,0.849979162
Tomato,139,40,2,0.855305493,0.869984448,0.875614941,0.877232373,0.878298938,0.879052758,0.879425049,0.880523682,0.880891442,0.880996704,0.880803943,0.822969079,0.860734582,0.863455176,0.859654248,0.851586938,0.848553479,0.83946687,0.841265857,0.834631324,0.827093482,0.834330221
Tomato,140,41,2,0.77532959,0.794778466,0.811947644,0.825685143,0.829775989,0.834104896,0.839953601,0.845426917,0.851396203,0.858828723,0.851883948,0.775238037,0.795445263,0.816508472,0.782099903,0.755323768,0.733502209,0.718031287,0.687060535,0.669191003,0.554739356,0.636996965
Tomato,141,42,2,0.749914527,0.808697522,0.833312988,0.838096619,0.842398047,0.846401989,0.849308789,0.851989746,0.854148865,0.854617298,0.853585303,0.698371887,0.842442334,0.825448632,0.830177307,0.830793738,0.83505857,0.836939991,0.837767005,0.837089539,0.841883838,0.838913461
Tomato,142,43,2,0.881468177,0.893255591,0.895281971,0.89793241,0.898675561,0.899580359,0.900025964,0.900280774,0.900024414,0.900944531,0.900416573,0.815469384,0.809793115,0.811567664,0.811085522,0.807467639,0.802734375,0.801866174,0.796209693,0.798555017,0.790155053,0.794973254
Tomato,143,44,2,0.871585071,0.885379016,0.890850842,0.893307507,0.894132972,0.895953357,0.896791101,0.897773743,0.898114026,0.898959339,0.898282369,0.809442163,0.81804353,0.814605713,0.810414135,0.804481506,0.802684009,0.789544702,0.784991443,0.77608186,0.771055579,0.777376294
Tomato,144,45,2,0.870452881,0.884129345,0.885502636,0.888304114,0.89037019,0.889956653,0.891177356,0.89113158,0.89201659,0.892187476,0.891778549,0.769436657,0.737336755,0.737559497,0.722814918,0.706140161,0.705206275,0.694117725,0.695323169,0.688531518,0.688517749,0.690790812
Tomato,145,46,2,0.874525428,0.880482495,0.883795142,0.886108398,0.886111438,0.885803223,0.887181103,0.88835752,0.888444543,0.887187183,0.887996415,0.713696301,0.797212243,0.727648914,0.782601953,0.730053723,0.786630273,0.737791419,0.771069348,0.733558655,0.795913696,0.766847233
Tomato,146,47,2,0.906098962,0.909297168,0.907545447,0.913868725,0.916317761,0.917527795,0.917924523,0.918365479,0.918905616,0.919682324,0.918984473,0.785998523,0.686421216,0.793141186,0.761708081,0.72971344,0.733106971,0.743249536,0.746957421,0.746878028,0.746517956,0.746784468
Tomato,147,48,2,0.907940686,0.911821008,0.914151013,0.914250195,0.915269494,0.91557467,0.91671294,0.916755676,0.91733855,0.917671204,0.917255143,0.728254676,0.780552685,0.778907776,0.777880847,0.778633118,0.781619251,0.778631568,0.778387427,0.775022864,0.78150481,0.778305034
Tomato,148,49,2,0.893954456,0.886404395,0.90990144,0.912280262,0.911581397,0.910881042,0.910774231,0.910737634,0.91279757,0.91254884,0.912028015,0.609922767,0.88243711,0.835401893,0.849940479,0.84185636,0.85786593,0.853662133,0.859602332,0.853898644,0.863412499,0.858971159
Tomato,149,50,2,0.84929049,0.868902564,0.873902917,0.876658618,0.879130542,0.880752563,0.882966638,0.884002686,0.886434913,0.887074292,0.885837297,0.835545361,0.823275745,0.810572803,0.810877979,0.806349158,0.806808472,0.804341137,0.799668908,0.794699073,0.795101941,0.796489974
Tomato,150,51,2,0.733511329,0.835923791,0.842483521,0.848348975,0.851843238,0.855477929,0.862205505,0.88016814,0.872935474,0.864053369,0.872385661,0.884057641,0.84803164,0.83859098,0.847732544,0.836979687,0.841024756,0.822906494,0.800466895,0.845147729,0.838507056,0.82804056
Tomato,151,52,2,0.859736621,0.878424048,0.886560082,0.888558984,0.890780628,0.890718102,0.892204285,0.892108142,0.893116772,0.892373681,0.892532865,0.802342236,0.806243896,0.812944055,0.831332386,0.83959657,0.845706165,0.848739624,0.850817859,0.854769886,0.852207959,0.852598568
Tomato,152,53,2,0.846820056,0.886865258,0.895707726,0.89692533,0.897875965,0.899504066,0.900294483,0.901396155,0.901940942,0.902552783,0.901963294,0.800596595,0.79057467,0.836555481,0.845593274,0.85722959,0.862249732,0.87008208,0.871012866,0.873266578,0.874183655,0.872821033
Tomato,153,54,2,0.862712085,0.875239551,0.879302979,0.881784081,0.88407743,0.886170983,0.887400806,0.887820423,0.889032006,0.889457703,0.888770044,0.849337757,0.834463477,0.819400012,0.816491723,0.811703503,0.812658668,0.81275636,0.807910144,0.809819043,0.803591907,0.807107031
Tomato,154,55,2,0.859037757,0.894213855,0.898284912,0.901885986,0.903570533,0.904920936,0.905403137,0.905416846,0.906076074,0.904747009,0.90541331,0.826716602,0.848251343,0.859397888,0.848942578,0.840586841,0.830955505,0.793571472,0.81917876,0.760751367,0.824462891,0.801464339
Tomato,155,56,2,0.893124402,0.903250098,0.904454052,0.905082703,0.905503869,0.905679345,0.906187415,0.906361401,0.906388879,0.906575024,0.906441768,0.877233863,0.868655384,0.869340539,0.857466102,0.871450782,0.866719067,0.870147705,0.869627357,0.871746838,0.868783593,0.870052596
Tomato,156,57,2,0.898918152,0.903942883,0.905067444,0.905976892,0.905955493,0.90650636,0.906901538,0.907249451,0.907456994,0.907418847,0.907375097,0.839781165,0.87272799,0.864750683,0.867002845,0.855706811,0.853538513,0.852632165,0.846528649,0.851043701,0.83593291,0.844501754
Tomato,157,58,2,0.837977588,0.863337696,0.872810364,0.874319434,0.883224487,0.887754798,0.891447425,0.893492103,0.892929077,0.888392627,0.891604602,0.83379209,0.7962448,0.729956031,0.820661902,0.803074658,0.797315955,0.792886376,0.7929672,0.755850196,0.79750061,0.782106002
Tomato,158,59,2,0.834381104,0.840448022,0.872592151,0.878236413,0.884443641,0.88860321,0.892799377,0.895303369,0.894361854,0.892086804,0.893917342,0.692767322,0.852243066,0.853279114,0.848620594,0.861865222,0.869352698,0.868386865,0.866777062,0.873771667,0.83619535,0.858914693
Tomato,159,60,2,0.863839746,0.876454175,0.886648536,0.890411377,0.892457604,0.894892871,0.897151172,0.898359656,0.898733497,0.897038281,0.898043811,0.88117981,0.884791553,0.885551453,0.886367798,0.887403846,0.885939002,0.888168335,0.885893226,0.891076684,0.847792029,0.874920646
Tomato,160,61,2,0.868336499,0.875767529,0.891448975,0.897338867,0.89818269,0.900218189,0.90310514,0.903991699,0.904980481,0.905265808,0.904745996,0.747517407,0.787161231,0.795390308,0.81324923,0.814965844,0.815800488,0.811802685,0.808514416,0.80430907,0.804043591,0.805622359
Tomato,161,62,2,0.905590832,0.908235192,0.909008801,0.90814817,0.905670166,0.906394958,0.905949414,0.906335473,0.906039417,0.9082672,0.906880697,0.840896606,0.833218396,0.836763024,0.830973804,0.845581055,0.832638562,0.843708813,0.827197254,0.84324038,0.834246814,0.834894816
Tomato,162,63,2,0.856933594,0.877006531,0.881620765,0.883807361,0.886653125,0.888250709,0.887338281,0.880738854,0.8873474,0.885087609,0.884391288,0.817596436,0.823916614,0.813909888,0.822245777,0.80595094,0.828211963,0.788159192,0.802192688,0.796612561,0.778767407,0.792524219
Tomato,163,64,2,0.870863318,0.867260754,0.897937,0.902110279,0.897287011,0.900053382,0.879325867,0.906193554,0.910009742,0.907450855,0.907884717,0.82824862,0.817074597,0.84034121,0.836352527,0.845541358,0.835867286,0.865002453,0.822271705,0.812092602,0.809611499,0.814658602
Tomato,164,65,2,0.829907238,0.881388843,0.890603662,0.893540978,0.904602051,0.907189965,0.908670068,0.909788489,0.910194397,0.910502613,0.910161833,0.618632495,0.850439429,0.744924903,0.856889367,0.862422168,0.859588623,0.8567276,0.852804542,0.853236377,0.852171302,0.852737407
Tomato,165,66,2,0.888746619,0.892572045,0.893566906,0.895358264,0.895759583,0.897187829,0.897322059,0.89843142,0.898988366,0.899301171,0.898906986,0.799787879,0.829873681,0.834327698,0.839747608,0.840415955,0.841439843,0.842184424,0.840087891,0.839057922,0.837817371,0.838987728
Tomato,166,67,2,0.873886108,0.882341027,0.885305762,0.886935413,0.888423145,0.889804065,0.890023828,0.889794946,0.890315235,0.890385449,0.89016521,0.851095557,0.851353467,0.843454003,0.845921338,0.845278919,0.848147571,0.836006165,0.844578564,0.82635653,0.841574073,0.837503056
Tomato,167,68,2,0.809053063,0.841268897,0.885737598,0.892163098,0.893284619,0.893193066,0.893891931,0.894311547,0.894830346,0.895440698,0.894860864,0.831419349,0.804678321,0.801879883,0.839961231,0.812855542,0.827658057,0.825360119,0.817355335,0.819538891,0.824229419,0.820374548
Tomato,168,69,2,0.837539673,0.852525353,0.858288586,0.862973034,0.866197228,0.868399024,0.873432934,0.878224194,0.884933472,0.892469764,0.885209143,0.663491845,0.792871118,0.794305444,0.803573608,0.809793115,0.813011169,0.818980396,0.822157264,0.825210571,0.816760242,0.821376026
Tomato,169,70,2,0.885704041,0.895307899,0.902897656,0.90599668,0.907931507,0.908901989,0.90977782,0.910122693,0.910491943,0.910865784,0.910493473,0.808097839,0.830882251,0.846078515,0.861227393,0.866424561,0.871777356,0.872930884,0.875233471,0.874565125,0.876594543,0.87546438
Tomato,170,71,2,0.861196876,0.889416516,0.902288795,0.906774879,0.907678246,0.907716393,0.908346534,0.909106433,0.908908069,0.91015929,0.909391264,0.870674133,0.875488281,0.849465966,0.826168835,0.821482837,0.815423608,0.812429786,0.81035769,0.809013367,0.805941761,0.808437606
Tomato,171,72,2,0.843742371,0.898780823,0.904821754,0.906134009,0.906805396,0.907437146,0.907353222,0.907875061,0.907991052,0.907983422,0.907949845,0.654508948,0.808372498,0.823773205,0.828936756,0.830670178,0.831184387,0.83253175,0.832862854,0.832517982,0.830409229,0.831930021
Tomato,172,73,2,0.870762646,0.895547509,0.895002723,0.901414514,0.903630078,0.904821754,0.905796826,0.906451404,0.907531738,0.908401489,0.907461544,0.856698632,0.859832764,0.868490577,0.863847375,0.861523449,0.857168555,0.85723877,0.85029906,0.849453747,0.839205921,0.846319576
Tomato,173,74,2,0.845812976,0.862881482,0.867544532,0.869528174,0.870014966,0.870901465,0.873645008,0.874771118,0.876493812,0.878070056,0.876444995,0.740388513,0.798521399,0.851960778,0.797151208,0.862698376,0.814595044,0.853599548,0.855134606,0.862373352,0.857572913,0.858360291
